district,community,date,count
宝山区,呼玛路818号,"4月:5,6,8",3
宝山区,呼玛三村,"3月:26,30; 4月:1,2,3,6,8,9,10,11,13",11
宝山区,呼玛四村,"3月:28,30; 4月:2,3,6,7,8,9,11",9
宝山区,呼玛五村,"4月:2,8,9,10,11",5
宝山区,呼玛一村,"3月:26,28,29,30; 4月:3,4,6,7,9,10,11,12,13",13
宝山区,胡庄村,"4月:2,5,8",3
宝山区,虎林路135弄,"3月:18,19; 4月:5,8,10",5
宝山区,虎林路159弄,4月:8,1
宝山区,虎林路18弄,"4月:5,8",2
宝山区,虎林路1号,4月:8,1
宝山区,虎林路231号,3月:21,1
宝山区,虎林路329弄,"4月:5,8",2
宝山区,虎林路435弄,3月:21; 4月:8,2
宝山区,虎林路502号,"4月:4,8",2
宝山区,虎林路503号,4月:10,1
宝山区,虎林路504号,4月:6,1
宝山区,虎林路510号,4月:8,1
宝山区,虎林路518弄,"4月:8,9,13",3
宝山区,虎林路51号,4月:8,1
宝山区,虎林路533号,4月:3,1
宝山区,虎林路533弄,4月:4,1
宝山区,虎林路58号,"4月:5,9,10",3
宝山区,虎林路609号,4月:10,1
宝山区,虎林路611号,"3月:26; 4月:10,11",3
宝山区,虎林路688号,3月:28; 4月:8,2
宝山区,虎林路800弄,"3月:29; 4月:2,4,5,6,8,9,10,12,13",10
宝山区,虎林路888号,4月:10,1
宝山区,虎林路888弄,4月:5,1
宝山区,虎林路890号,"4月:8,10,11",3
宝山区,虎林路911号,4月:2,1
宝山区,虎林路948号,"3月:30,31; 4月:3,4,5,8",6
宝山区,虎林路99弄,"4月:8,10,13",3
宝山区,沪联路1627弄,4月:11,1
宝山区,沪联路228弄,4月:2,1
宝山区,沪联路245弄,3月:21,1
宝山区,沪联路796号,4月:8,1
宝山区,沪联路818号,4月:8,1
宝山区,沪太路1500弄,"4月:4,6,9,11",4
宝山区,沪太路1585弄,4月:3,1
宝山区,沪太路1598号,4月:10,1
宝山区,沪太路1771弄,4月:8,1
宝山区,沪太路1933号,4月:9,1
宝山区,沪太路1995号,4月:8,1
宝山区,沪太路2009号,"4月:6,8,9",3
宝山区,沪太路2529弄,4月:9,1
宝山区,沪太路2555号,4月:12,1
宝山区,沪太路2588弄,"4月:3,4,6,8,9,12",6
宝山区,沪太路2611号,4月:7,1
宝山区,沪太路2899弄,3月:30; 4月:7,2
宝山区,沪太路2999弄,"4月:8,9",2
宝山区,沪太路3100号,"4月:8,12",2
宝山区,沪太路3559号,4月:8,1
宝山区,沪太路3611弄,"3月:28; 4月:5,8,10",4
宝山区,沪太路3633号,"3月:29; 4月:2,6,8,11",5
宝山区,沪太路3633弄,4月:10,1
宝山区,沪太路3651弄,"4月:5,10",2
宝山区,沪太路3663号,4月:10,1
宝山区,沪太路3717弄,"3月:22,24; 4月:8,9,10",5
宝山区,沪太路3777号,4月:10,1
宝山区,沪太路4099弄,"4月:5,8,9,10,11",5
宝山区,沪太路4201弄,"4月:5,8",2
宝山区,沪太路4332号,"3月:22,24,26",3
宝山区,沪太路4361号,"3月:24; 4月:5,9",3
宝山区,沪太路4788号,4月:4,1
宝山区,沪太路5018号,"3月:23,24,26; 4月:11",4
宝山区,沪太路5355弄,"4月:1,2,5,8,9",5
宝山区,沪太路5551号,"4月:2,8,11",3
宝山区,沪太路5553号,4月:8,1
宝山区,沪太路5555号,4月:6,1
宝山区,沪太路5557号,4月:8,1
宝山区,沪太路5798号,4月:3,1
宝山区,沪太路588弄,4月:12,1
宝山区,沪太路6040号,"4月:3,9",2
宝山区,沪太路6273弄,4月:13,1
宝山区,沪太路6369号,4月:7,1
宝山区,沪太路6387号,"4月:7,9",2
宝山区,沪太路6395号,4月:6,1
宝山区,沪太路6397号,4月:9,1
宝山区,沪太路6497号,"4月:6,11",2
宝山区,沪太路6525弄,4月:9,1
宝山区,沪太路6545弄,"4月:8,9",2
宝山区,沪太路6790号,"3月:29; 4月:2,3",3
宝山区,沪太路7000弄,"3月:27,28; 4月:10",3
宝山区,沪太路7300弄,4月:9,1
宝山区,沪太路7718号,3月:30,1
宝山区,沪太路7759号,4月:9,1
宝山区,沪太路8188弄,3月:29; 4月:9,2
宝山区,沪太路8885号,4月:11,1
宝山区,沪太路9088号,4月:10,1
宝山区,沪太路9101号,4月:4,1
宝山区,沪太路9377号,4月:8,1
宝山区,沪太支路1005弄,4月:12,1
宝山区,沪太支路1388号,4月:12,1
宝山区,沪太支路1470号,4月:8,1
宝山区,沪太支路1562号,4月:8,1
宝山区,沪太支路188弄,4月:8,1
宝山区,沪太支路30弄,4月:8,1
宝山区,花红村,"4月:3,6,10,13",4
宝山区,花园宅路190弄,"4月:10,11",2
宝山区,花园宅路52弄,"4月:5,6,8,11",4
宝山区,华浜二村,4月:10,1
宝山区,华浜新村,"3月:30; 4月:5,7,8,9",5
宝山区,华和路602弄,4月:6,1
宝山区,华和路6号,3月:26,1
宝山区,华和路728弄,"3月:28; 4月:10,12",3
宝山区,华灵路1180弄,4月:8,1
宝山区,华灵路1225弄,"3月:19; 4月:2,3,8,9,13",6
宝山区,华灵路1280弄,3月:30; 4月:9,2
宝山区,华灵路1351弄,"4月:3,8,9",3
宝山区,华灵路1581弄,3月:27,1
宝山区,华灵路1681弄,"3月:18; 4月:2,3,6",4
宝山区,华灵路1781弄,"3月:30; 4月:1,9",3
宝山区,华灵路1788弄,4月:12,1
宝山区,华灵路1809弄,4月:13,1
宝山区,华灵路1885弄,4月:5,1
宝山区,华灵路1895弄,"4月:6,8,9",3
宝山区,华灵路1900弄,"3月:18,28,30; 4月:1,2,4,5,6,7,8,9,11,13",13
宝山区,华灵路1920号,3月:26; 4月:4,2
宝山区,华灵路1936号,3月:28,1
宝山区,华灵路198弄,"4月:2,4,8,9,12",5
宝山区,华灵路201弄,4月:9,1
宝山区,华灵路410弄,"3月:26; 4月:6,9,12",4
宝山区,华灵路460弄,"4月:1,4",2
宝山区,华灵路510弄,"3月:21; 4月:8,9",3
宝山区,华灵路515号,"3月:30; 4月:4,9",3
宝山区,华灵路561弄,4月:9,1
宝山区,华灵路591弄,"4月:6,8,9",3
宝山区,华灵路680弄,"3月:26; 4月:8,9",3
宝山区,华灵路881弄,4月:6,1
宝山区,华秋路185弄,4月:10,1
宝山区,华秋路349弄,"4月:8,10",2
宝山区,华秋路58弄,"3月:28; 4月:1,8,11",4
宝山区,华秋路666号,"4月:3,10",2
宝山区,华秋路666弄,"4月:5,11",2
宝山区,化成路366弄,"4月:8,9,10,13",4
宝山区,环镇北路1118弄,"4月:6,8,10,11",4
宝山区,环镇北路1366弄,"4月:6,8,9,11",4
宝山区,环镇北路161号,"4月:6,11",2
宝山区,环镇北路211弄,"4月:8,12",2
宝山区,环镇北路300弄,"4月:8,9,13",3
宝山区,环镇北路322号,4月:8,1
宝山区,环镇北路323弄,"3月:29; 4月:8,12",3
宝山区,环镇北路400弄,4月:8,1
宝山区,环镇北路417弄,"3月:21,23; 4月:8,10,12",5
宝山区,环镇北路500弄,"4月:1,2,8,9,12",5
宝山区,环镇北路509弄,4月:8,1
宝山区,环镇北路543号,4月:8,1
宝山区,环镇北路575号,4月:2,1
宝山区,环镇北路600弄,"3月:29; 4月:1,2,3,4,8,9,12",8
宝山区,环镇北路655弄,"4月:3,4,6,8,9,12",6
宝山区,环镇北路699弄,"3月:30; 4月:3,6,8,9,12",6
宝山区,环镇北路700弄,"3月:29; 4月:2,3,8,12",5
宝山区,环镇北路735号,4月:8,1
宝山区,环镇北路789号,"3月:30; 4月:9,12",3
宝山区,环镇南路326号,4月:5,1
宝山区,环镇南路858弄,"4月:2,6,8,9",4
宝山区,吉浦路218弄,4月:9,1
宝山区,吉浦路369弄,4月:6,1
宝山区,吉浦路521号,"3月:28; 4月:3,8,9",4
宝山区,吉浦路525号,4月:10,1
宝山区,吉浦路615弄,"3月:29,30,31; 4月:1,2,4,5,6,8,9,10,11,13",13
宝山区,吉浦路797号,3月:30,1
宝山区,集贤路1301弄,4月:8,1
宝山区,集贤路138弄,"4月:8,10",2
宝山区,集贤路150弄,4月:11,1
宝山区,集贤路151弄,"4月:8,9",2
宝山区,集贤路2020弄,"4月:3,4",2
宝山区,集贤路28号,4月:2,1
宝山区,集贤路500弄,"3月:29,30; 4月:2,7,9,10,11,13",8
宝山区,集贤路501弄,"3月:28,30; 4月:2,3,8,9,10,11",8
宝山区,集贤路600弄,4月:9,1
宝山区,集贤路700弄,"4月:8,9,11",3
宝山区,集贤路800弄,"4月:2,5,8,9,10,11",6
宝山区,集贤路85弄,3月:26; 4月:11,2
宝山区,集贤路89号,3月:28,1
宝山区,纪蕰路458号,4月:11,1
宝山区,佳龙路309号,4月:9,1
宝山区,佳龙路516号,3月:24,1
宝山区,江杨北路1568弄,"4月:5,6",2
宝山区,江杨北路2550弄,4月:5,1
宝山区,江杨北路57号,4月:8,1
宝山区,江杨村,"4月:6,8,9",3
宝山区,江杨公寓,3月:27,1
宝山区,江杨南路1098号,"4月:2,6,7,8,10",5
宝山区,江杨南路1505号,"4月:8,9,11",3
宝山区,江杨南路1518号,4月:8,1
宝山区,江杨南路1558弄,4月:2,1
宝山区,江杨南路1646号,"4月:8,10,11",3
宝山区,江杨南路1675号,4月:9,1
宝山区,江杨南路1706号,4月:9,1
宝山区,江杨南路1803号,"4月:6,9",2
宝山区,江杨南路1966号,4月:5,1
宝山区,江杨南路1968号,"3月:29,30; 4月:11",3
宝山区,江杨南路1992号,3月:30; 4月:8,2
宝山区,江杨南路2058号,"3月:27,29,30; 4月:2,3,6,8,9,10",9
宝山区,江杨南路2088号,4月:6,1
宝山区,江杨南路2446号,"4月:9,10,11",3
宝山区,江杨南路2500弄,"3月:29,30; 4月:2,3,6,8",6
宝山区,江杨南路2546弄,"3月:29; 4月:6,9",3
宝山区,江杨南路2550弄,"3月:29,30; 4月:1,6,7,8,9,10,11",9
宝山区,江杨南路2588号,"4月:9,11",2
宝山区,江杨南路2618号,"4月:9,11",2
宝山区,江杨南路880号,4月:11,1
宝山区,江杨南路927号,4月:9,1
宝山区,江杨南路960号,4月:10,1
宝山区,江杨南路980号,4月:10,1
宝山区,江杨南路982号,4月:8,1
宝山区,江杨新村,"4月:2,9",2
宝山区,蒋巷街54弄,"4月:7,8,10",3
宝山区,蒋巷街67号,4月:10,1
宝山区,蒋巷街97号,4月:11,1
宝山区,教育路555弄,"3月:23,28; 4月:2,6,8,9",6
宝山区,解放村,4月:7,1
宝山区,界华路100弄,"4月:5,8,9,12",4
宝山区,金勺路1412号,"4月:9,11,13",3
宝山区,金勺路1438号,4月:13,1
宝山区,金勺路1688号,4月:9,1
宝山区,金石路163号,"4月:9,10,13",3
宝山区,锦富路298号,4月:8,1
宝山区,锦乐路947号,4月:8,1
宝山区,锦秋路101号,4月:9,1
宝山区,锦秋路1188弄,"3月:28; 4月:5,6,7,9,13",6
宝山区,锦秋路1360号,"3月:30; 4月:2,8",3
宝山区,锦秋路1366号,4月:3,1
宝山区,锦秋路1384号,4月:7,1
宝山区,锦秋路1450号,4月:4,1
宝山区,锦秋路1456弄,"4月:8,9",2
宝山区,锦秋路1505弄,"4月:6,9,10,12",4
宝山区,锦秋路1518号,4月:8,1
宝山区,锦秋路1526号,4月:8,1
宝山区,锦秋路1588弄,"3月:30; 4月:1,3,5,6,8,10,11,13",9
宝山区,锦秋路1601弄,"3月:21,23; 4月:3,11",4
宝山区,锦秋路1688号,4月:8,1
宝山区,锦秋路2509号,"4月:9,12",2
宝山区,锦秋路2682号,4月:10,1
宝山区,锦秋路36弄,4月:8,1
宝山区,锦秋路695弄,3月:29,1
宝山区,锦秋路699弄,"3月:21,24,29; 4月:2,5,8,9,10,12",9
宝山区,锦秋路871号,4月:11,1
宝山区,菊联路150号,4月:3,1
宝山区,菊联路232弄,4月:9,1
宝山区,菊联路233弄,"4月:2,5,7,9",4
宝山区,菊联路262弄,"3月:29; 4月:2,11",3
宝山区,菊联路68弄,"3月:24; 4月:8,9,11",4
宝山区,菊联路89弄,"3月:19; 4月:2,9",3
宝山区,菊泉街1280弄,"3月:27,28,29; 4月:3,8,9",6
宝山区,菊泉街1281弄,"4月:2,9",2
宝山区,菊泉街1346弄,"3月:21,23,24,28,29; 4月:8,9,12",8
宝山区,菊泉街1398弄,"3月:26; 4月:8,11",3
宝山区,菊泉街1969弄,"4月:5,7,8,9",4
宝山区,菊泉街2899弄,"3月:29,30; 4月:5",3
宝山区,菊泉街39弄,"4月:8,9",2
宝山区,菊泉街400弄,"3月:18,19,20",3
宝山区,菊泉街547弄,"3月:26,27,31",3
宝山区,菊泉街55弄,4月:8,1
宝山区,菊泉街577弄,"3月:26,29,30; 4月:8",4
宝山区,菊泉新村,4月:2,1
宝山区,菊盛路1158弄,"3月:24,27,29; 4月:10,11",5
宝山区,菊盛路186弄,4月:3,1
宝山区,菊盛路218号,4月:6,1
宝山区,菊盛路468弄,4月:5,1
宝山区,菊盛路814号,4月:8,1
宝山区,菊盛路816号,4月:10,1
宝山区,菊盛路851弄,"3月:23,24,27; 4月:7,8,9",6
宝山区,菊盛路920号,4月:9,1
宝山区,菊盛路952号,4月:8,1
宝山区,菊太路1078弄,3月:24; 4月:2,2
宝山区,菊太路1198弄,"3月:29; 4月:6,9",3
宝山区,菊太路1221弄,"4月:8,9,10",3
宝山区,菊太路1399弄,"3月:24,28; 4月:7,9",4
宝山区,菊太路1609弄,"3月:18; 4月:2,9",3
宝山区,菊太路1755弄,"3月:21,28; 4月:2,5,9,11",6
宝山区,菊太路300弄,3月:28,1
宝山区,菊太路308号,4月:6,1
宝山区,菊太路777弄,"3月:24; 4月:3,10",3
宝山区,菊太路999弄,"3月:21,29; 4月:2,3,8,9,10",7
宝山区,聚丰园路105弄,"4月:5,8,9,10",4
宝山区,聚丰园路188弄,"3月:20; 4月:3,4,6,7,9,10,12",8
宝山区,聚丰园路388弄,"3月:27; 4月:5,6,8,9,10",6
宝山区,聚丰园路425号,4月:11,1
宝山区,聚丰园路427号,3月:29,1
宝山区,聚丰园路439弄,4月:8,1
宝山区,聚丰园路500弄,"4月:5,8,9,10",4
宝山区,聚丰园路628弄,"3月:30; 4月:1,3,5,6,7,8,10,11",9
宝山区,聚丰园路669弄,"3月:29; 4月:2,8,10",4
宝山区,聚丰园路699弄,4月:4,1
宝山区,聚丰园路90号,4月:4,1
宝山区,聚丰园路95弄,"4月:5,9,10,12",4
宝山区,聚源桥村,"4月:5,6,7,8,9",5
宝山区,康家村,"4月:6,8,9,10",4
宝山区,康宁路2199弄,"4月:10,11",2
宝山区,康桥水都,3月:29,1
宝山区,康文路330弄,"4月:8,11",2
宝山区,克东路16号,4月:8,1
宝山区,克东路50弄,4月:10,1
宝山区,克东路9号,"4月:8,10",2
宝山区,克山路12号,"4月:10,13",2
宝山区,兰岗路269号,4月:13,1
宝山区,兰岗路689号,4月:7,1
宝山区,兰岗路757号,"3月:26,30; 4月:8",3
宝山区,老安村,"3月:24,27,28,29,30; 4月:2,3,7,9,10,11,13",12
宝山区,老蕰川路5799号,4月:5,1
宝山区,联东村,4月:9,1
宝山区,联合村,"3月:30; 4月:2,6,9,10",5
宝山区,莲花山路517弄,"3月:26,27,28,29,30; 4月:1,2,3,5,6,8,9,10",13
宝山区,莲花山路700弄,4月:11,1
宝山区,莲花山路817弄,3月:30; 4月:13,2
宝山区,联牧路1弄,4月:11,1
宝山区,联泰路158弄,"4月:8,9,10,11",4
宝山区,联泰路518弄,"4月:8,9",2
宝山区,联西村,"4月:8,9",2
宝山区,联杨路1078弄,"3月:26; 4月:5,9",3
宝山区,联杨路1309号,3月:29,1
宝山区,联杨路3606弄,"4月:3,9",2
宝山区,联杨路4568号,"4月:9,11,13",3
宝山区,联谊路358号,4月:12,1
宝山区,联谊路398号,4月:9,1
宝山区,联谊路40号,4月:9,1
宝山区,联谊路45号,4月:2,1
宝山区,联谊路477号,4月:9,1
宝山区,联谊路501弄,"4月:8,10,11,12",4
宝山区,联谊路58号,"4月:4,5",2
宝山区,联谊路612弄,4月:9,1
宝山区,联谊路649弄,"4月:7,9,13",3
宝山区,联长路188号,4月:11,1
宝山区,联长路199号,3月:30,1
宝山区,联长路209号,4月:11,1
宝山区,联长路221号,"3月:28,30",2
宝山区,联长路55号,4月:9,1
宝山区,联长路57号,"4月:5,9,10,11",4
宝山区,联长路69号,"3月:29; 4月:7,11",3
宝山区,联长路70号,4月:11,1
宝山区,联长路80号,"4月:8,9,10,11",4
宝山区,临江二村,4月:9,1
宝山区,临江三村,4月:9,1
宝山区,临江四村,4月:9,1
宝山区,临江新村,4月:8,1
宝山区,岭南路1050弄,4月:12,1
宝山区,岭南路1053号,4月:8,1
宝山区,岭南路1118弄,"4月:8,9,12",3
宝山区,岭南路1288弄,"4月:2,8,9",3
宝山区,岭南路1289弄,"4月:5,9",2
宝山区,岭南路1320号,4月:9,1
宝山区,刘场路600号,4月:8,1
宝山区,陆翔路1018弄,"3月:29,30; 4月:8,11",4
宝山区,陆翔路111弄,4月:9,1
宝山区,陆翔路3489弄,"4月:2,3,5,7,9,10,11,12",8
宝山区,陆翔路3500弄,"4月:3,9",2
宝山区,陆翔路358弄,"3月:21,29; 4月:1,2,9",5
宝山区,陆翔路678弄,"4月:2,9,10,11,13",5
宝山区,陆翔路698弄,"3月:29; 4月:3,9,11",4
宝山区,罗北路200弄,4月:9,1
宝山区,罗北路688号,4月:8,1
宝山区,罗北路7号,4月:10,1
宝山区,罗店路840弄,"3月:24,26,30; 4月:7",4
宝山区,罗东路1001弄,3月:30,1
宝山区,罗东路1200弄,4月:10,1
宝山区,罗东路1505号,4月:9,1
宝山区,罗东路1825号,"4月:9,10,13",3
宝山区,罗东路230号,4月:9,1
宝山区,罗东路313弄,4月:9,1
宝山区,罗东路500弄,"4月:9,10",2
宝山区,罗东路501弄,"4月:2,8,9,10",4
宝山区,罗东路508号,4月:10,1
宝山区,罗东路50弄,"4月:7,8,9,10,11",5
宝山区,罗东路51弄,3月:29; 4月:7,2
宝山区,罗东路52弄,"4月:7,8,10",3
宝山区,罗东路600弄,"4月:2,5,6,7,10,11",6
宝山区,罗东路801弄,3月:29,1
宝山区,罗芬路1088号,4月:3,1
宝山区,罗芬路1199弄,"4月:7,10,11",3
宝山区,罗芬路1266号,4月:9,1
宝山区,罗芬路98弄,"3月:30; 4月:2,3,7,8",5
宝山区,罗和路118弄,"4月:6,7,9,10",4
宝山区,罗和路855弄,"4月:2,5,9,10,11",5
宝山区,罗河路855弄,4月:3,1
宝山区,罗和路935弄,4月:10,1
宝山区,罗南二村,"3月:28,29,30; 4月:2,6,7,9,10,11,13",10
宝山区,罗南路368弄,"4月:6,9",2
宝山区,罗南一村,"4月:2,9,10,11",4
宝山区,罗宁路1168号,"4月:9,13",2
宝山区,罗宁路1288号,4月:13,1
宝山区,罗宁路2999弄,4月:13,1
宝山区,罗宁路3030弄,"3月:30; 4月:5,9,10,13",5
宝山区,罗平路3号,4月:9,1
宝山区,罗升路257弄,4月:2,1
宝山区,罗束路2号,4月:10,1
宝山区,罗太路234弄,"4月:7,10,11",3
宝山区,罗太路235弄,"4月:4,9,10,11",4
宝山区,罗太路237号,"4月:6,11",2
宝山区,罗太路258号,4月:7,1
宝山区,罗太路318弄,4月:10,1
宝山区,罗太路447号,4月:9,1
宝山区,罗太路449弄,"4月:7,11",2
宝山区,罗太路488号,4月:11,1
宝山区,罗太路530弄,4月:3,1
宝山区,罗太路533弄,"4月:4,5,9,10,13",5
宝山区,罗太路539弄,4月:9,1
宝山区,罗太路580弄,4月:10,1
宝山区,罗太路591号,"4月:10,11",2
宝山区,罗太路869弄,"3月:28,29; 4月:7,8,9",5
宝山区,罗溪村,"3月:27; 4月:9,10,11",4
宝山区,罗溪路1000弄,"4月:8,9",2
宝山区,罗溪路1001弄,"3月:26,29,30; 4月:1,2,3,4,5,7,8,9,10,11",13
宝山区,罗溪路101弄,4月:2,1
宝山区,罗溪路1079弄,"3月:30; 4月:3,7,8,9,10,11",7
宝山区,罗溪路1099弄,"3月:27; 4月:9,10,11",4
宝山区,罗溪路1185弄,"4月:3,8",2
宝山区,罗溪路121号,"4月:6,7,8,9,10",5
宝山区,罗溪路1300号,4月:10,1
宝山区,罗溪路1400弄,4月:9,1
宝山区,罗溪路371弄,4月:10,1
宝山区,罗溪路60弄,"4月:4,9,10",3
宝山区,罗溪路671弄,"4月:3,4,7,8,9,10,13",7
宝山区,罗贤路388弄,4月:8,1
宝山区,罗迎路188弄,"4月:9,11",2
宝山区,罗迎路558弄,"4月:9,10,11",3
宝山区,罗迎路588弄,4月:8,1
宝山区,罗迎路800弄,"3月:28,29; 4月:4,9",4
宝山区,罗真路188弄,4月:7,1
宝山区,罗智路256弄,4月:10,1
宝山区,罗智路258弄,"4月:2,6,9,10,11",5
宝山区,洛场路114号,"3月:21,23",2
宝山区,洛场路118号,4月:13,1
宝山区,洛场路132号,"4月:8,13",2
宝山区,洛场路250弄,4月:8,1
宝山区,马泾桥二村,"4月:7,8,9,10",4
宝山区,马泾桥三村,"3月:30; 4月:5,8,9",4
宝山区,马泾桥一村,"3月:30; 4月:2,8",3
宝山区,毛家路201弄,4月:10,1
宝山区,毛家路211弄,4月:10,1
宝山区,毛家路212弄,"4月:7,9,10",3
宝山区,毛家路31号,4月:9,1
宝山区,毛家路399号,4月:9,1
宝山区,毛家路400弄,4月:7,1
宝山区,毛家路409弄,"4月:6,8,10",3
宝山区,毛家路600弄,"3月:30; 4月:8,9,10",4
宝山区,毛家路601弄,4月:10,1
宝山区,毛家路801弄,4月:10,1
宝山区,毛家路8号,4月:9,1
宝山区,毛家弄村,"4月:3,9,10",3
宝山区,茂盛村,"4月:2,6,8,9,10",5
宝山区,梅林路358号,4月:12,1
宝山区,梅林路666弄,"3月:29; 4月:5,6,9,10,13",6
宝山区,梅林路768号,4月:8,1
宝山区,梅林路866弄,"3月:28,30; 4月:5,9,13",5
宝山区,梅林路97弄,"4月:5,9",2
宝山区,湄浦村,"3月:27,28,30; 4月:2,3,5,6,7,8,9,10,13",12
宝山区,湄浦路280号,4月:8,1
宝山区,湄星路1816弄,4月:9,1
宝山区,湄星路1955号,4月:3,1
宝山区,梅园村,"4月:8,9",2
宝山区,美艾路177弄,"4月:9,11,13",3
宝山区,美艾路198弄,"4月:5,8,9,10",4
宝山区,美安路215弄,"3月:28,30; 4月:2,9,10",5
宝山区,美安路217号,4月:7,1
宝山区,美安路218弄,"3月:29,30; 4月:2,4,9,10",6
宝山区,美安路398弄,3月:30; 4月:7,2
宝山区,美安路628号,4月:2,1
宝山区,美安路628弄,"4月:7,8,11",3
宝山区,美安路88弄,4月:10,1
宝山区,美丹路1033弄,"4月:2,7,8,9,11",5
宝山区,美丹路1058弄,"3月:26; 4月:5,6,9,10",5
